time,users_count,finish_users_count 
0,18,0 
10,30,8 
20,30,23 
30,30,29 
40,30,29 
50,30,30 
60,61,31 
70,85,42 
80,85,75 
90,85,84 
100,113,85 
110,198,99 
120,205,158 
130,205,194 
140,205,205 
150,323,206 
160,410,270 
170,410,370 
180,410,406 
190,410,410 
200,700,419 
210,890,557 
220,890,805 
230,890,870 
240,890,889 
250,1138,891 
260,1755,982 
270,1827,1431 
280,1827,1735 
290,1827,1818 
300,1827,1827 
310,2891,1844 
320,3612,2345 
330,3612,3224 
340,3612,3549 
350,3612,3608 
360,3612,3612 
370,3612,3612 
380,4581,3612 
390,6990,3977 
400,7249,5627 
410,7249,6927 
420,7249,7203 
430,7249,7244 
440,7249,7249 
450,7249,7249 
460,11521,7315 
470,14510,7812 
480,14510,9358 
490,14510,13437 
500,14510,14421 
510,14510,14506 
520,14510,14510 
526,14510,14510 
