time,session 
10,2669.072662357378 
20,4396.646713690768 
30,4799.264633255285 
40,0.0 
50,3440.0237910628803 
60,3692.564843420101 
70,3239.34110820777 
80,0.0 
90,2714.510199877878 
100,3345.8542347754765 
110,4472.980907748755 
120,2868.0883684947175 
130,12716.331398252494 
140,2676.0879835812784 
150,3809.7416214923455 
160,3902.8974956173165 
170,4889.616200983325 
180,741.3190584836863 
190,2925.114398623859 
200,4165.661705675253 
210,4687.147330873391 
220,3663.3787496043765 
230,671.5195000000022 
240,3031.8062507249015 
250,4273.530776189931 
260,4131.184928287461 
270,4490.4528113931665 
280,3051.7050847583014 
282,0 
