time,freemem@tsung_controller@ip-172-31-29-217 
0,733.40234375 
10,729.60546875 
20,722.58984375 
30,720.421875 
40,726.8125 
50,721.97265625 
60,701.93359375 
70,705.55078125 
80,712.73828125 
90,717.59765625 
100,684.1328125 
110,664.6640625 
120,682.8359375 
130,693.75 
140,671.359375 
150,616.1796875 
160,620.16796875 
170,657.015625 
180,667.1796875 
190,616.234375 
200,499.65234375 
210,514.91015625 
220,608.734375 
230,619.50390625 
240,515.31640625 
250,279.453125 
260,262.15625 
270,472.08984375 
280,534.921875 
282,561.23046875 
