time,freemem@tsung_controller@ip-172-31-29-217 
0,733.40234375 
10,733.40234375 
20,733.40234375 
30,733.40234375 
40,733.40234375 
50,733.40234375 
60,733.40234375 
70,733.40234375 
80,733.40234375 
90,733.40234375 
100,733.40234375 
110,733.40234375 
120,733.40234375 
130,733.40234375 
140,733.40234375 
150,733.40234375 
160,733.40234375 
170,733.40234375 
180,733.40234375 
190,733.40234375 
200,733.40234375 
210,733.40234375 
220,733.40234375 
230,733.40234375 
240,733.40234375 
250,733.40234375 
260,733.40234375 
270,733.40234375 
280,733.40234375 
282,733.40234375 
