time,recvpackets@tsung_controller@ip-172-31-29-217 
10,478 
20,994 
30,994 
40,994 
50,994 
60,2051 
70,2051 
80,2051 
90,2051 
100,2498 
110,3550 
120,3550 
130,3550 
140,3550 
150,7814 
160,7814 
170,7814 
180,7814 
190,7814 
200,15385 
210,15385 
220,15385 
230,15385 
240,15385 
250,30474 
260,30474 
270,30474 
280,30474 
282,30474 
