time,size_sent,size_rcv 
0,24.590625,135.88203125 
10,46.26328125,763.83984375 
20,35.06015625,676.93984375 
30,5.39921875,379.4671875 
40,31.80234375,371.5703125 
50,111.73203125,1303.59140625 
60,64.125,1738.7703125 
70,14.08125,408.934375 
80,12.98984375,115.9171875 
90,134.721875,1295.72890625 
100,210.84609375,2781.06484375 
110,73.61328125,2439.6140625 
120,13.2625,343.175 
130,132.4734375,865.6328125 
140,410.865625,5834.32109375 
150,232.803125,6608.92109375 
160,41.196875,1315.1078125 
170,5.9515625,116.340625 
180,305.97265625,1977.39609375 
190,828.846875,11428.3375 
200,533.95390625,14159.68828125 
210,107.40390625,3265.3015625 
220,8.8265625,281.15703125 
230,514.08671875,3665.87578125 
240,1591.184375,21693.496875 
250,1002.63515625,28687.43046875 
260,303.80625,14192.265625 
270,32.03671875,830.50703125 
280,4.65390625,23.103125 
282,0,0 
