time,load@tsung_controller@ip-172-31-30-207 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0703125 
90,0.05859375 
100,0.12890625 
110,0.109375 
120,0.08984375 
130,0.078125 
140,0.05859375 
150,0.12890625 
160,0.109375 
170,0.08984375 
180,0.078125 
190,0.05859375 
200,0.05078125 
210,0.0390625 
220,0.0390625 
230,0.03125 
240,0.03125 
250,0.01953125 
260,0.01953125 
270,0.01171875 
280,0.01171875 
290,0.01171875 
300,0.01171875 
310,0.01171875 
320,0.0 
330,0.0 
340,0.0 
350,0.0 
360,0.0 
370,0.0 
380,0.0 
390,0.0 
400,0.0 
410,0.0 
420,0.0 
430,0.0 
440,0.0 
450,0.0 
460,0.0 
470,0.0 
480,0.0 
490,0.0 
500,0.0 
510,0.0 
520,0.1484375 
530,0.12109375 
540,0.1015625 
550,0.08984375 
560,0.0703125 
570,0.05859375 
580,0.05078125 
590,0.0390625 
600,0.0390625 
610,0.03125 
620,0.01953125 
630,0.01953125 
640,0.01953125 
650,0.01171875 
660,0.01171875 
670,0.01171875 
680,0.01171875 
690,0.01171875 
700,0.0 
710,0.0 
720,0.0 
730,0.0 
740,0.0 
750,0.0 
760,0.0 
770,0.0 
780,0.0 
790,0.0 
800,0.0 
810,0.0 
820,0.0 
830,0.0 
840,0.0 
843,0.0 
