time,session 
10,13543.677 
20,21119.433 
30,38069.851 
40,42648.194 
50,50536.103 
60,50536.103 
70,50536.103 
80,50536.103 
90,50536.103 
100,50536.103 
110,51052.639 
120,66761.443 
130,73499.543 
140,73499.543 
150,73499.543 
160,73499.543 
170,73499.543 
180,73499.543 
190,73499.543 
200,73499.543 
210,73499.543 
220,85356.473 
230,91185.736 
240,103591.793 
250,111604.076 
260,118136.503 
270,118136.503 
280,118136.503 
290,118136.503 
300,118136.503 
310,118136.503 
320,118136.503 
330,118136.503 
340,118136.503 
350,118136.503 
360,118136.503 
370,118136.503 
380,118136.503 
390,118136.503 
400,118136.503 
410,144212.818 
420,158947.393 
430,168315.775 
440,174788.029 
450,191350.315 
460,196935.698 
470,204914.668 
480,204914.668 
490,204914.668 
500,204914.668 
510,204914.668 
520,204914.668 
530,204914.668 
540,204914.668 
550,204914.668 
560,204914.668 
570,204914.668 
580,204914.668 
590,204914.668 
600,204914.668 
610,204914.668 
620,204914.668 
630,204914.668 
640,204914.668 
650,204914.668 
660,204914.668 
670,204914.668 
680,206277.888 
690,220045.636 
700,227195.375 
710,238791.228 
720,244566.735 
730,247612.526 
740,254464.004 
750,274042.304 
760,282299.102 
770,300712.81 
780,301029.116 
790,301029.116 
800,301029.116 
810,328861.323 
820,343018.336 
830,350395.9 
840,358246.739 
843,358246.739 
