time,request,connect 
0,161.19384905660382,1.6673749999999998 
10,376.86123469387775,6.515000000000001 
20,1832.0075599999996,0 
30,3506.5033928571424,0 
40,6402.063666666664,0 
50,5740.721777777779,0 
60,95.62395238095247,2.3482666666666665 
70,296.0331257142855,1.0521 
80,596.2159328859061,0 
90,4065.5950000000003,0 
100,5340.853333333333,0 
110,10282.319722222224,0 
120,10023.756000000001,0 
130,10232.968076923076,0 
140,195.69671052631568,17.74420000000001 
150,728.8748303571434,2.1429399999999994 
160,873.172003649635,0 
170,1393.4896063829785,0 
180,1897.33475,0 
190,16332.05713636364,0 
200,18895.684944444438,0 
210,15932.740555555556,0 
220,19312.96313333333,0 
230,16832.452482758617,0 
240,19492.253923076925,0 
250,28130.725749999998,0 
260,7829.327294117647,2.7777142857142874 
270,1097.85033445946,2.4295599999999995 
280,3006.2751534391537,2.9549696969696964 
290,4307.3664983818735,0 
300,5128.6051140939535,0 
310,8825.740959999997,0 
320,14288.835652173912,0 
330,14086.756066115702,0 
340,8905.02311333334,0 
350,19110.351852631575,9.689 
360,16598.979393939393,1.163 
370,9895.779615384616,0.903 
380,15107.463499999996,12.1475 
390,40000.91966666667,0.877 
400,30000.277500000004,0.867 
410,31183.84704166665,1.9679999999999995 
420,31033.953758620693,0.9589090909090909 
430,34873.626399999994,0.872 
440,60008.971,0 
450,57168.9015,0 
460,50840.185181818175,0 
470,12288.989863636361,2.3987260273972595 
480,1663.0431558185387,2.037404761904762 
490,1492.4565293650805,3.6883684210526337 
500,1333.1363911404335,8.704166666666667 
510,819.8257630922698,1.4087894736842108 
520,2464.9510602409646,0.9836666666666667 
530,28693.814083333342,0.874 
540,40783.585,0 
550,37280.1208421053,5.128333333333333 
560,36832.7649047619,2.9190454545454547 
570,39132.17513414632,1.9850000000000003 
580,22482.04225,0 
590,39956.21799999999,0 
600,34267.0579,0.849 
610,50739.8272,0 
620,50324.638380952376,5.9719999999999995 
630,52847.137716666664,0.848875 
640,45516.794034482766,1.823833333333334 
650,50000.21166666667,9.249 
660,59999.85388888888,0.832 
670,58479.221,0 
680,46728.4418,0.874 
690,60002.481136363625,0 
700,60002.58430434782,0 
710,60009.742666666665,0 
720,55274.14430769231,22.076 
730,59999.429,0 
740,60004.185666666664,0 
750,57007.283,0 
760,56366.28121428571,0 
770,19781.390210526315,0 
780,14920.972699999998,0 
790,0,0 
800,0,0 
810,60007.206999999995,0 
820,60009.111,0 
830,60017.543333333335,0 
840,60011.517,0 
843,0,0 
