time,request,connect 
0,2178.136,11.119 
10,5851.27,32.886 
20,13205.371,32.886 
30,14164.207,32.886 
40,14164.207,32.886 
50,14164.207,32.886 
60,14164.207,32.886 
70,14164.207,32.886 
80,14952.364,32.886 
90,20029.951,32.886 
100,20643.359,32.886 
110,20643.359,32.886 
120,20643.359,32.886 
130,20643.359,32.886 
140,20643.359,218.521 
150,20643.359,218.521 
160,20643.359,218.521 
170,26228.961,218.521 
180,27710.471,218.521 
190,40205.676,218.521 
200,40205.676,218.521 
210,40205.676,218.521 
220,40205.676,218.521 
230,40205.676,218.521 
240,40205.676,218.521 
250,40205.676,218.521 
260,40205.676,218.521 
270,40205.676,218.521 
280,40205.676,218.521 
290,40205.676,218.521 
300,40205.676,218.521 
310,40205.676,218.521 
320,47007.121,218.521 
330,47007.121,218.521 
340,60003.834,218.521 
350,60003.834,218.521 
360,60003.834,218.521 
370,60003.834,218.521 
380,60003.834,218.521 
390,60005.621,218.521 
400,60005.621,218.521 
410,60007.737,218.521 
420,60007.737,218.521 
430,60007.737,218.521 
440,60008.971,218.521 
450,60008.971,218.521 
460,60008.971,218.521 
470,60008.971,218.521 
480,60008.971,218.521 
490,60008.971,218.521 
500,60008.971,220.295 
510,60008.971,220.295 
520,60008.971,220.295 
530,60008.971,220.295 
540,60008.971,220.295 
550,60008.973,220.295 
560,60218.127,220.295 
570,60218.127,220.295 
580,60218.127,220.295 
590,60218.127,220.295 
600,60218.127,220.295 
610,60218.127,220.295 
620,60218.127,220.295 
630,60218.127,220.295 
640,60218.127,220.295 
650,60218.127,220.295 
660,60218.127,220.295 
670,60218.127,220.295 
680,60218.127,220.295 
690,60218.127,220.295 
700,60218.127,220.295 
710,60218.127,220.295 
720,60218.127,220.295 
730,60218.127,220.295 
740,60218.127,220.295 
750,60218.127,220.295 
760,60218.127,220.295 
770,60218.127,220.295 
780,60218.127,220.295 
790,60218.127,220.295 
800,60218.127,220.295 
810,60218.127,220.295 
820,60218.127,220.295 
830,60218.127,220.295 
840,60218.127,220.295 
843,60218.127,220.295 
