time,200,400,404,504,502,422,302 
0,31,,,,,,22 
10,84,,,,,,67 
20,117,,,,,,84 
30,134,,,,,,95 
40,147,,,,,,103 
50,155,,,,,,104 
60,209,,,,,,134 
70,312,,,,,,206 
80,397,,,,,,270 
90,428,,,,,,295 
100,440,,,,,,304 
110,451,,,,,,311 
120,461,,,,,,317 
130,473,,,,,,318 
140,598,,,,,,383 
150,782,,,,,,535 
160,955,,,,,,636 
170,1020,,,,,,665 
180,1032,,,,,,673 
190,1056,,,,,,693 
200,1065,,,,,,702 
210,1069,,,,,,707 
220,1078,,,,,,713 
230,1093,,,,,,727 
240,1101,,,,,,732 
250,1105,,,,,,732 
260,1166,,,,,,739 
270,1331,,,,,,870 
280,1576,,,,,,1003 
290,1716,,,,,,1172 
300,1821,,,,,,1216 
310,1924,,,,,,1263 
320,1948,,,,,,1285 
330,2027,,,,,,1327 
340,2108,1,,7,,6,1382 
350,2141,1,,35,,25,1397 
360,2146,4,,42,,38,1402 
370,2153,6,,44,,38,1404 
380,2154,7,,45,,38,1405 
390,2154,9,,49,,38,1405 
400,2154,14,,54,,38,1405 
410,2157,34,,76,,38,1408 
420,2157,48,,91,,38,1408 
430,2159,50,,92,,38,1408 
440,2159,50,,93,,38,1408 
450,2164,50,,94,,38,1408 
460,2185,50,,95,,38,1408 
470,2243,50,,95,,38,1416 
480,2431,50,,95,265,38,1470 
490,2626,71,,95,1159,107,1551 
500,2756,110,,95,1920,163,1626 
510,2771,125,,95,2278,170,1632 
520,2775,127,,95,2352,171,1634 
530,2785,127,,95,2355,176,1640 
540,2788,127,,95,2355,178,1643 
550,2792,135,,119,2366,179,1652 
560,2798,158,,189,2399,183,1663 
570,2817,161,2,204,2399,196,1693 
580,2819,161,2,205,2399,197,1697 
590,2820,161,2,208,2399,197,1701 
600,2826,162,3,209,2399,200,1709 
610,2827,162,3,211,2399,200,1711 
620,2829,165,3,225,2399,201,1712 
630,2832,172,3,272,2399,201,1715 
640,2832,179,3,294,2399,201,1715 
650,2832,180,3,299,2399,201,1715 
660,2832,180,3,317,2399,201,1715 
670,2832,180,3,321,2399,201,1716 
680,2833,181,3,324,2399,201,1716 
690,2833,181,3,346,2399,201,1716 
700,2833,181,3,369,2399,201,1716 
710,2833,181,3,372,2399,201,1716 
720,2834,182,4,382,2399,201,1716 
730,2834,182,4,383,2399,201,1716 
740,2834,182,4,389,2399,201,1716 
750,2837,182,4,390,2399,201,1720 
760,2841,182,5,394,2399,203,1723 
770,2848,182,10,394,2399,205,1728 
780,2852,182,11,396,2399,205,1731 
790,2852,182,11,396,2399,205,1731 
800,2852,182,11,396,2399,205,1731 
810,2852,182,11,398,2399,205,1731 
820,2852,182,11,399,2399,205,1731 
830,2852,182,11,402,2399,205,1731 
840,2852,182,11,403,2399,205,1731 
843,2852,182,11,403,2399,205,1731 
