time,freemem@tsung_controller@ip-172-31-30-207 
0,734.21484375 
10,734.21484375 
20,734.21484375 
30,734.21484375 
40,734.21484375 
50,734.21484375 
60,734.21484375 
70,734.21484375 
80,734.21484375 
90,734.21484375 
100,734.21484375 
110,734.21484375 
120,734.21484375 
130,734.21484375 
140,734.21484375 
150,734.21484375 
160,734.21484375 
170,734.21484375 
180,734.21484375 
190,734.21484375 
200,734.21484375 
210,734.21484375 
220,734.21484375 
230,734.21484375 
240,734.21484375 
250,734.21484375 
260,734.21484375 
270,734.21484375 
280,734.21484375 
290,734.21484375 
300,734.21484375 
310,734.21484375 
320,734.21484375 
330,734.21484375 
340,734.21484375 
350,734.21484375 
360,734.21484375 
370,734.21484375 
380,734.21484375 
390,734.21484375 
400,734.21484375 
410,734.21484375 
420,734.21484375 
430,734.21484375 
440,734.21484375 
450,734.21484375 
460,734.21484375 
470,734.21484375 
480,734.21484375 
490,734.21484375 
500,734.21484375 
510,734.21484375 
520,734.21484375 
530,734.21484375 
540,734.21484375 
550,734.21484375 
560,734.21484375 
570,734.21484375 
580,734.21484375 
590,734.21484375 
600,734.21484375 
610,734.21484375 
620,734.21484375 
630,734.21484375 
640,734.21484375 
650,734.21484375 
660,734.21484375 
670,734.21484375 
680,734.21484375 
690,734.21484375 
700,734.21484375 
710,734.21484375 
720,734.21484375 
730,734.21484375 
740,734.21484375 
750,734.21484375 
760,734.21484375 
770,734.21484375 
780,734.21484375 
790,734.21484375 
800,734.21484375 
810,734.21484375 
820,734.21484375 
830,734.21484375 
840,734.21484375 
843,734.21484375 
