time,connect,request 
0,1.2,2.8 
10,2.2,6.4 
20,3.8,13.6 
30,0.4,6.9 
40,0,0 
50,0,0 
60,0,0.1 
70,0,1.2 
80,0,2.4 
90,0,3.4 
100,0,0.5 
110,0,0 
120,0,0 
130,0,0 
140,0,0 
150,0,0.1 
152,0,0 
