time,recvpackets@tsung_controller@ip-172-31-25-141 
10,644 
20,644 
30,644 
40,439 
50,3 
60,3 
70,3 
80,3 
90,3 
100,3 
110,3 
120,0 
130,0 
140,0 
150,0 
152,0 
