time,200,302 
0,2.9,1.2 
10,6.7,4.8 
20,4,2.9 
30,0.9,0.3 
40,3.2,1.1 
50,14.2,9.6 
60,10.5,8 
70,2.7,1.5 
80,4.3,1.7 
90,19.3,14.6 
100,18.4,12.3 
110,7.8,3.8 
120,0.9,0.4 
130,26.1,13.6 
140,57.2,39.2 
150,38.4,23.6 
160,7.4,3.6 
170,0.9,0.4 
180,56.5,27.9 
190,115.8,85.8 
200,69,39.8 
210,16,8 
220,1.2,0.3 
230,0.3,0.2 
240,99.7,59.7 
250,218,157.9 
260,144.4,85.3 
270,47,22.2 
280,9.4,4.9 
290,1,0.5 
291,0,0 
