time,size_sent,size_rcv 
0,13.88515625,230.9453125 
10,61.62265625,941.94375 
20,93.49921875,1501.3640625 
30,98.865625,1592.06484375 
40,110.81484375,1853.26328125 
50,211.5859375,3602.86328125 
60,295.440625,5424.92578125 
70,314.68203125,5877.128125 
80,332.53359375,6257.5296875 
90,475.0234375,9251.56328125 
100,615.7609375,12855.14765625 
110,668.06875,14003.30390625 
120,673.9765625,14090.240625 
130,813.5875,17423.28515625 
140,1230.13671875,26776.54140625 
150,1513.01328125,34350.9953125 
160,1563.140625,35061.56484375 
170,1568.85625,35118.52265625 
180,1858.9625,44251.296875 
190,2752.19453125,68792.30390625 
200,3246.353125,84681.72109375 
210,3352.8328125,86762.43515625 
220,3359.74609375,86785.37109375 
230,3361.5109375,86823.603125 
240,3942.85703125,113647.0734375 
250,5612.47265625,184192.38828125 
260,6649.65703125,229879.81875 
270,6932.646875,240481.77265625 
280,6994.09140625,240954.00390625 
290,7000.1,241072.41640625 
291,7000.1,241072.41640625 
