time,sentpackets@tsung_controller@ip-172-31-29-147 
10,433 
20,535 
30,535 
40,535 
50,756 
60,1465 
70,1465 
80,1465 
90,1465 
100,2852 
110,2852 
120,2852 
130,2852 
140,2852 
150,2852 
160,5755 
170,5755 
180,5755 
190,5755 
200,5755 
210,10749 
220,11731 
230,11731 
240,11731 
250,11731 
260,11731 
270,11731 
280,23881 
290,27690 
300,27690 
310,27690 
320,27690 
330,27690 
340,27690 
350,27690 
360,27690 
370,44285 
380,44285 
390,44285 
400,44285 
410,44285 
420,44285 
430,44285 
440,44285 
450,44285 
460,44285 
469,44285 
