time,request,connect 
0,5,1.8 
10,11.2,0.8 
20,4.9,0 
30,1.7,0 
40,9.4,3.7 
50,25.8,2.3 
60,14.6,0 
70,2.9,0 
80,8,3.8 
90,44,6.2 
100,26.3,0 
110,8,0 
120,1.7,0 
130,0,0 
140,24,10.4 
150,90.7,12.5 
160,66.6,0 
170,15.7,0 
180,2.4,0 
190,6.2,5.4 
200,125.5,30.7 
210,171.8,9.8 
220,78.4,0 
230,16.7,0 
240,2.3,0 
250,0.1,0 
260,9.2,8.5 
270,207.9,59 
280,311.8,21.4 
290,174.6,0 
300,45.7,0 
310,26.8,0 
320,4.6,0 
330,126.3,80.3 
340,269.1,165.9 
350,200.9,49.5 
360,350,0.8 
370,326.4,0.7 
380,207.3,0.1 
390,35.1,0 
400,3.3,0 
410,4.6,0 
420,14.4,0 
430,31.7,0 
440,33.4,0 
450,11.2,0 
460,2.9,0 
469,0.6,0 
