time,request,connect 
0,162.95912000000007,1.7925000000000009 
10,114.36328571428565,1.14375 
20,175.79306122448975,0 
30,32.43841176470589,0 
40,162.18437234042557,1.213432432432433 
50,137.23623643410843,1.0568695652173912 
60,209.34563013698633,0 
70,159.58675862068964,0 
80,170.7812750000001,1.807473684210527 
90,152.08854318181818,1.093306451612903 
100,158.04745627376434,0 
110,250.3062500000001,0 
120,41.37564705882353,0 
130,0,0 
140,163.72686250000007,1.1680384615384616 
150,170.22622491731005,1.0765920000000007 
160,202.6093258258258,0 
170,188.5663694267518,0 
180,54.55329166666666,0 
190,204.577064516129,0.9831481481481484 
200,172.94511075697224,1.0054039087947888 
210,203.8002025611174,0.8995000000000001 
220,272.97196938775517,0 
230,297.4676047904193,0 
240,267.2251304347828,0 
250,11.177,0 
260,232.55985869565214,0.936929411764706 
270,261.6632116402116,0.8668288135593225 
280,527.58798973701,0.8309252336448598 
290,502.7686076746861,0 
300,1843.318161925601,0 
310,1513.022395522388,0 
320,25.34678260869566,0 
330,463.8670411718134,0.8008692403486932 
340,812.0204214046825,0.7438854731766121 
350,3552.6253081134914,0.8382646464646465 
360,4729.227620000003,0.905875 
370,3289.1867291666726,0.8358571428571427 
380,1529.1289527255221,0.837 
390,99.10444729344725,0 
400,3728.651606060606,0 
410,16965.61567391304,0 
420,17506.948326388898,0 
430,16095.000643533123,0 
440,10068.031335329357,0 
450,1615.9290535714279,0 
460,2077.430103448276,0 
469,7.999666666666666,0 
