time,tr_Post_Register,tr_Get_Root,page,tr_Get_New_Conversation,tr_Post_New_Post,tr_Redirect_To_New_Post,tr_Get_Register,tr_Get_Book,tr_Redirect_Root 
0,2.4548336374385915,55.71323854219367,783.2923342355194,,,,2.85108273018778,0,6.687 
10,9.560481021338584,100.29014448007696,80.91251801178112,0,0,0,1.3545920013051904,0,72.01108088231977 
20,566.7409228956466,0.0,3818.794048203551,0.0,0.0,0,0.1795,4930.5273623522935,1056.897824270437 
30,0,0,7482.514371203712,2500.141083028916,1993.2777133599502,1795.2375769286248,0,8787.656140689918,0.770500000000311 
40,0,0,9213.171618154001,486.42675517003585,15.378795076338072,460.14142292694584,0,3930.3568309804964,0 
47,0,0,2.8214275307412184,1.696688594733872,2.020163282385857,1.971612995888279,0,0,0 
