time,tr_Post_Register,tr_Get_Root,page,tr_Get_New_Book,tr_Get_Register,tr_Redirect_To_New_Book,tr_Redirect_Root,tr_Post_New_Book 
0,18.058719424422097,15.651663223682966,37.35694574463073,,11.686613451295461,,6.798363741045013, 
10,19.111950198930504,16.063372517158406,52.1920680798197,20.210081793241365,17.054601013304055,17.219286855223395,12.330949531348798,9.931627383757201 
20,18.045569136117592,48.40292349438727,61.236945030797614,14.006311586058146,13.797287562711531,13.166755808185885,22.540243478178215,9.345503718273504 
30,6.325133217386577,10.957683653035428,61.52044614654973,6.555493633951604,4.72568007098802,5.284800914565963,23.753609215409778,3.716982709710352 
40,1.8409999999999975,0,68.78747036775901,10.181474793937852,0,6.114282901171285,15.096265173462603,3.2277799082035434 
50,0,0,9.553202784276067,0,0,9.952226139858805,0,6.424499999999999 
52,0,0,0.0,0,0,0.0,0,0 
