time,session 
10,14704.556 
20,25084.114 
30,30720.697 
40,30720.697 
50,30720.697 
60,30720.697 
70,30720.697 
80,36567.166 
90,36567.166 
100,36567.166 
110,36567.166 
120,36567.166 
130,36567.166 
140,36567.166 
150,36567.166 
160,36567.166 
170,36567.166 
180,36567.166 
190,45756.107 
200,45756.107 
210,45756.107 
220,45756.107 
230,45756.107 
240,45851.319 
250,51782.582 
260,51782.582 
270,51782.582 
280,51782.582 
290,51782.582 
300,51782.582 
310,57657.091 
320,65432.802 
330,72661.324 
340,81056.606 
350,93795.735 
360,93795.735 
370,115929.13 
380,121242.666 
390,129040.965 
400,137615.167 
402,137615.167 
