time,recvpackets@tsung_controller@ip-172-31-46-69 
10,399 
20,1077 
30,1077 
40,1077 
50,1077 
60,1820 
70,1820 
80,1820 
90,1820 
100,2344 
110,6104 
120,6104 
130,6104 
140,6104 
150,8508 
160,9860 
170,9860 
180,9860 
190,9860 
200,9860 
210,22144 
220,23760 
230,23760 
240,23760 
250,23760 
260,23760 
270,23760 
280,23760 
290,24718 
300,24718 
310,24718 
320,24718 
330,24718 
340,24718 
350,24718 
360,24718 
370,24718 
380,24718 
390,24718 
400,24718 
402,24718 
