time,200,500,400,504,404,422,302 
0,1.9,,,,,,1 
10,7,,,,,,5.3 
20,4.9,,,,,,2.5 
30,0.8,,,,,,0.5 
40,4.3,,,,,,2.4 
50,10.4,,,,,,7.3 
60,7.8,,,,,,4.9 
70,1.7,,,,,,0.8 
80,0.8,,,,,,0.3 
90,13.4,,,,,,7.8 
100,28.9,,,,,,22.2 
110,18.3,,,,,,10.6 
120,2.5,,,,,,0.9 
130,7,,,,,,2 
140,43,,,,,,28.5 
150,49.9,,,,,,34.1 
160,18.7,,,,,,10.2 
170,3,,,,,,1 
180,0.6,,,,,,0.3 
190,14.1,,,,,,2.9 
200,87.8,,,,,,58.8 
210,95.8,,,,,,71.2 
220,43.3,,,,,,19.9 
230,11.7,,,,,,5.1 
240,4.3,,,,,,3.1 
250,0.6,,,,,,0.5 
260,61.3,,,,,,34.5 
270,56,,,,,,49.3 
280,73.6,,,,,,58.2 
290,64.9,,,,,,41.7 
300,76.5,1.4,0.1,,,,42.7 
310,66.3,14.8,0.7,,,2.1,36.5 
320,53.5,2.2,0.5,,0.1,0.6,19.8 
330,16.7,0,0,0.1,0.1,0.1,6.5 
340,4.3,0,0,0.6,0.6,0.5,0.5 
350,2,0,0,1,0.8,1.1,0 
360,2.1,0,0,2.2,0.8,2,0 
370,4.4,0,0,1.6,2.3,1.5,0 
380,3.2,0,0,2.3,1.7,1.6,0 
390,2.8,0,0,0.8,1.3,1.3,0 
400,0.9,0,0,0,0.6,0,0 
402,0,0,0,0,0,0,0 
