time,size_sent,size_rcv 
0,9.8921875,123.6390625 
10,63.91640625,908.09140625 
20,95.9125,1748.96953125 
30,101.97421875,1915.31328125 
40,124.32734375,2232.60859375 
50,201.309375,3793.775 
60,259.75390625,5074.221875 
70,270.640625,5247.66484375 
80,275.2765625,5332.1984375 
90,350.85703125,6778.24375 
100,577.43515625,11428.190625 
110,708.759375,14706.6078125 
120,723.78203125,15022.57578125 
130,748.18359375,15779.38125 
140,1036.44921875,21974.703125 
150,1412.45625,31370.8515625 
160,1541.9171875,34145.51796875 
170,1559.16015625,34292.07890625 
180,1562.60546875,34319.353125 
190,1599.3890625,36854.27890625 
200,2200.14921875,54578.9453125 
210,2968.3453125,77990.91328125 
220,3249.946875,87709.65625 
230,3310.3890625,89405.63046875 
240,3341.74453125,89517.45703125 
250,3346.4921875,89528.72578125 
260,3706.48671875,105332.1859375 
270,4329.82265625,119750.965625 
280,4924.88046875,144948.703125 
290,5381.4046875,168587.13515625 
300,5826.6,192254.67890625 
310,6300.009375,212769.865625 
320,6587.315625,232368.5 
330,6684.73125,235466.8078125 
340,6708.99140625,235779.89765625 
350,6724.90390625,235839.98046875 
360,6744.9515625,235915.9953125 
370,6777.58046875,236035.9125 
380,6804.20234375,236134.26015625 
390,6825.74375,236212.78671875 
400,6831.61484375,236233.765625 
402,6831.61484375,236233.765625 
