time,freemem@tsung_controller@ip-172-31-29-186 
0,375552.63671875 
10,375552.63671875 
20,375552.63671875 
30,375552.63671875 
40,375552.63671875 
50,375552.63671875 
60,375552.63671875 
70,375552.63671875 
80,375552.63671875 
90,375552.63671875 
100,375552.63671875 
110,375552.63671875 
120,375552.63671875 
130,375552.63671875 
140,375552.63671875 
150,375552.63671875 
160,375552.63671875 
170,375552.63671875 
180,375552.63671875 
190,375552.63671875 
200,375552.63671875 
210,375552.63671875 
220,375552.63671875 
230,375552.63671875 
240,375552.63671875 
250,375552.63671875 
260,375552.63671875 
270,375552.63671875 
280,375552.63671875 
290,375552.63671875 
300,375552.63671875 
310,375552.63671875 
320,375552.63671875 
330,375552.63671875 
340,375552.63671875 
350,375552.63671875 
360,375552.63671875 
370,375552.63671875 
380,375552.63671875 
390,375552.63671875 
400,375552.63671875 
410,375552.63671875 
420,375552.63671875 
430,375552.63671875 
440,375552.63671875 
450,375552.63671875 
460,375552.63671875 
470,375552.63671875 
480,375552.63671875 
490,375552.63671875 
500,375552.63671875 
510,375552.63671875 
520,375552.63671875 
530,375552.63671875 
540,375552.63671875 
550,375552.63671875 
560,375552.63671875 
570,375552.63671875 
580,375552.63671875 
590,375552.63671875 
600,375552.63671875 
610,375552.63671875 
620,375552.63671875 
628,375552.63671875 
