time,session 
10,1 
20,1.3 
30,0.3 
40,0 
50,2 
60,2.8 
70,1.2 
80,0.1 
90,3.8 
100,6.1 
110,1.5 
120,0.3 
130,0.1 
140,0 
150,0.1 
160,2.3 
170,10.4 
180,8.7 
190,2.3 
200,0.1 
210,4 
220,22.7 
230,17.2 
240,2.9 
250,0.2 
260,0.1 
270,7.7 
280,40.3 
290,34.4 
300,8.6 
310,1 
320,0 
330,0.1 
340,15.4 
350,86.8 
360,67.6 
370,13.6 
380,1.8 
390,0 
400,0.1 
410,3 
420,98.9 
430,174.4 
440,70.4 
450,10.7 
460,1.3 
470,0.1 
480,0.1 
490,23.3 
500,84.2 
510,235.9 
520,361 
530,44.2 
540,3.9 
550,0.3 
560,3 
570,95.8 
580,412.7 
590,570.7 
600,113.9 
610,10.2 
620,0.6 
628,0 
