time,sentpackets@tsung_controller@ip-172-31-29-186 
10,185 
20,450 
30,450 
40,450 
50,509 
60,865 
70,865 
80,865 
90,1003 
100,1844 
110,1844 
120,1844 
130,1844 
140,1844 
150,1844 
160,1844 
170,3184 
180,3184 
190,3184 
200,3184 
210,3184 
220,6215 
230,6215 
240,6215 
250,6215 
260,6215 
270,6215 
280,12370 
290,12370 
300,12370 
310,12370 
320,12370 
330,12370 
340,12370 
350,26636 
360,27541 
370,27541 
380,27541 
390,27541 
400,27541 
410,27541 
420,30929 
430,70006 
440,70006 
450,70006 
460,70006 
470,70006 
480,70006 
490,70006 
500,91151 
510,99364 
520,123345 
530,123345 
540,123345 
550,123345 
560,123345 
570,123345 
580,164527 
590,164527 
600,164527 
610,164527 
620,164527 
628,164527 
