time,recvpackets@tsung_controller@ip-172-31-29-186 
10,342 
20,1242.0 
30,460.0 
40,65.0 
50,741.0 
60,1934.0 
70,1062.0 
80,141.0 
90,1627.0 
100,3942.0 
110,1997.0 
120,304.0 
130,31.0 
140,6.0 
150,2.0 
160,825.0 
170,5524.0 
180,6284.0 
190,1608.0 
200,163.0 
210,1876.0 
220,10543.0 
230,1.29e4 
240,3951.0 
250,238.0 
260,16.0 
270,3008.0 
280,21245.0 
290,27509.0 
300,9618.0 
310,1428.0 
320,54.0 
330,1.0 
340,6281.0 
350,48352.0 
360,68789.0 
370,22191.0 
380,2017.0 
390,151.0 
400,131.0 
410,123.0 
420,47037.0 
430,161722.0 
440,115647.0 
450,20037.0 
460,852.0 
470,76.0 
480,6.0 
490,26349.0 
500,146242.0 
510,255174.0 
520,416799.0 
530,169432.0 
540,5424.0 
550,314.0 
560,11.0 
570,113428.0 
580,293138.0 
590,405009.0 
600,291085.0 
610,26119.0 
620,694.0 
628,68.0 
