time,sentpackets@tsung_controller@ip-172-31-29-186 
10,185 
20,450.0 
30,176.0 
40,28.0 
50,509.0 
60,865.0 
70,449.0 
80,72.0 
90,1003.0 
100,1844.0 
110,1105.0 
120,125.0 
130,24.0 
140,6.0 
150,2.0 
160,654.0 
170,3184.0 
180,2596.0 
190,867.0 
200,128.0 
210,1504.0 
220,6215.0 
230,5630.0 
240,1750.0 
250,162.0 
260,15.0 
270,2467.0 
280,12370.0 
290,11861.0 
300,3906.0 
310,1555.0 
320,48.0 
330,1.0 
340,5090.0 
350,26636.0 
360,27541.0 
370,8267.0 
380,864.0 
390,86.0 
400,456.0 
410,838.0 
420,30929.0 
430,70006.0 
440,40730.0 
450,7040.0 
460,563.0 
470,66.0 
480,6.0 
490,21061.0 
500,91151.0 
510,99364.0 
520,123345.0 
530,54042.0 
540,2435.0 
550,209.0 
560,11.0 
570,94954.0 
580,164527.0 
590,149424.0 
600,97392.0 
610,9154.0 
620,451.0 
628,38.0 
