time,request,connect 
0,4,1.2 
10,11.6,1.4 
20,6.6,0 
30,0.8,0 
40,10.6,3.1 
50,25.9,2.9 
60,13.5,0 
70,3.1,0 
80,21,6.4 
90,53.7,5.6 
100,25.6,0 
110,3.8,0 
120,0.7,0 
130,0.2,0 
140,0,0 
150,9,5 
160,84.1,16 
170,83.5,2.8 
180,29.1,0 
190,4.3,0 
200,22.8,12 
210,163.5,30.7 
220,169.6,4.4 
230,49,0 
240,6.5,0 
250,0.4,0 
260,32.4,19.5 
270,300,60.1 
280,345.2,12.5 
290,116.7,0 
300,19.3,0 
310,2.1,0 
320,0,0 
330,67.8,40.6 
340,616.8,123.1 
350,705.8,21.6 
360,211.3,0 
370,28.7,0 
380,3.3,0 
390,0.1,0 
400,0.2,0 
410,612.7,203.4 
420,1530.7,186.1 
430,822.7,3.9 
440,167.8,0.1 
450,18.4,0 
460,2.5,0 
470,0.3,0 
480,255.4,151.3 
490,1762,732.7 
500,2010.2,447.2 
510,1545.9,32.7 
520,935.1,2.1 
530,77.1,0.2 
540,6.2,0 
550,0.6,0 
560,1576.8,960.3 
570,4087,1178 
580,3116.4,307.6 
590,1574.3,75.5 
600,213.2,13.4 
610,15.9,0.3 
620,1,0 
628,0,0 
