time,size_sent,size_rcv 
0,13.9890625,188.0546875 
10,50.43671875,554.26953125 
20,67.54296875,757.2859375 
30,75.33984375,868.621875 
40,79.0171875,1047.234375 
50,80.4171875,1152.68125 
60,81.325,1227.25234375 
70,83.990625,1240.0484375 
80,88.0109375,1259.24296875 
90,88.8,1291.30078125 
100,155.903125,2073.82109375 
110,231.0625,2735.46015625 
120,248.68984375,2848.00703125 
130,257.0140625,2915.71875 
140,265.753125,3134.7671875 
150,272.59921875,3407.68359375 
160,280.1328125,3587.4125 
170,292.16171875,3640.02890625 
180,303.978125,3796.103125 
190,308.2921875,3969.94921875 
200,314.203125,4213.3765625 
210,318.9375,4388.6421875 
220,320.871875,4424.19765625 
230,320.871875,4530.184375 
240,320.871875,4706.82578125 
250,320.871875,4990.75390625 
251,320.871875,5097.3921875 
