time,sentpackets@tsung_controller@ip-172-31-25-135 
10,203 
20,203 
30,104 
40,58 
50,45 
60,17 
70,17 
80,17 
90,17 
100,17 
110,17 
120,17 
130,17 
140,17 
150,17 
160,17 
170,17 
180,17 
190,17 
200,17 
210,17 
220,17 
230,10 
240,10 
250,10 
251,10 
