time,200,504,302 
0,27,,13 
10,73,,47 
20,93,,62 
30,101,,69 
40,108,,73 
50,111,,74 
60,114,1,75 
70,118,3,77 
80,124,6,80 
90,129,6,80 
100,230,6,147 
110,312,6,213 
120,332,6,230 
130,346,6,238 
140,357,6,247 
150,365,6,255 
160,372,11,262 
170,387,20,271 
180,407,23,280 
190,412,23,284 
200,419,23,290 
210,424,23,295 
220,425,23,297 
230,428,23,297 
240,433,23,297 
250,441,23,297 
251,444,23,297 
