time,recvpackets@tsung_controller@ip-172-31-25-135 
10,354 
20,354 
30,236 
40,172 
50,172 
60,71 
70,71 
80,26 
90,26 
100,26 
110,26 
120,26 
130,26 
140,26 
150,26 
160,26 
170,26 
180,26 
190,26 
200,26 
210,26 
220,26 
230,26 
240,26 
250,26 
251,26 
