time,freemem@tsung_controller@ip-172-31-25-135 
0,731.8671875 
10,731.8671875 
20,726.12109375 
30,726.06640625 
40,724.3828125 
50,723.55078125 
60,723.55078125 
70,723.55078125 
80,723.55078125 
90,723.55078125 
100,723.55078125 
110,706.4375 
120,694.390625 
130,694.390625 
140,694.390625 
150,691.87890625 
160,686.41015625 
170,685.12109375 
180,685.12109375 
190,685.12109375 
200,685.12109375 
210,685.12109375 
220,685.12109375 
230,685.12109375 
240,685.12109375 
250,685.12109375 
251,685.12109375 
