time,200,302 
0,33,18 
10,97,62 
20,132,89 
30,143,93 
40,143,93 
50,169,103 
60,290,179 
70,428,276 
80,465,289 
90,474,292 
100,606,370 
110,878,560 
120,1054,669 
130,1107,690 
140,1112,694 
150,1331,816 
160,1917,1241 
170,2285,1457 
180,2378,1503 
190,2396,1513 
200,2810,1740 
210,3399,2284 
220,4150,2741 
230,4668,2981 
240,4761,3006 
250,4777,3009 
260,4777,3009 
270,4814,3029 
280,4915,3101 
290,4929,3110 
293,4930,3111 
