time,freemem@tsung_controller@ip-172-31-46-69 
0,375578.80859375 
10,375569.5234375 
20,375559.10546875 
30,375558.92578125 
40,375558.92578125 
50,375558.92578125 
60,375558.92578125 
70,375549.24609375 
80,375545.18359375 
90,375545.18359375 
100,375545.18359375 
110,375540.9453125 
120,375514.359375 
130,375514.359375 
140,375514.359375 
150,375514.359375 
160,375513.91796875 
170,375441.62109375 
180,375441.62109375 
190,375441.62109375 
200,375441.62109375 
210,375441.62109375 
220,375389.75390625 
230,375323.98046875 
240,375323.98046875 
250,375323.98046875 
260,375323.98046875 
270,375323.98046875 
280,375323.98046875 
290,375323.98046875 
293,375323.98046875 
