time,freemem@tsung_controller@ip-172-31-46-69 
0,375578.80859375 
10,375569.5234375 
20,375559.10546875 
30,375558.92578125 
40,375562.05859375 
50,375562.6640625 
60,375563.69140625 
70,375549.24609375 
80,375545.18359375 
90,375552.26953125 
100,375553.98046875 
110,375540.9453125 
120,375514.359375 
130,375521.16796875 
140,375533.234375 
150,375540.4140625 
160,375513.91796875 
170,375441.62109375 
180,375467.125 
190,375487.7734375 
200,375495.6875 
210,375455.50390625 
220,375389.75390625 
230,375323.98046875 
240,375384.39453125 
250,375413.76171875 
260,375418.92578125 
270,375422.77734375 
280,375445.06640625 
290,375452.515625 
293,375468.48828125 
