time,request,connect 
0,4.7,1.5 
10,12.2,1.2 
20,5,0 
30,2,0.4 
40,16.9,3.9 
50,25.2,1.4 
60,6.7,0 
70,1.1,0 
80,10.7,4.3 
90,44.5,6.6 
100,31.5,0 
110,8.5,0 
120,1.2,0 
130,24.8,11.1 
140,50.2,12.9 
150,62.1,0 
160,61.6,0 
170,12.8,0 
180,7.8,5.1 
190,69,32.8 
200,149.9,11.1 
210,107.7,3.4 
220,73.5,3.3 
230,13.3,0.7 
240,0.6,0 
249,0.4,0 
