time,sentpackets@tsung_controller@ip-172-31-19-117 
10,209 
20,423 
30,423 
40,423 
50,646 
60,763 
70,763 
80,763 
90,763 
100,1522 
110,1522 
120,1522 
130,1522 
140,1522 
150,1813 
160,1895 
170,2582 
180,2582 
190,2582 
200,3128 
210,3762 
220,3762 
230,3762 
240,3762 
249,3762 
