time,freemem@tsung_controller@ip-172-31-19-117 
0,375597.96484375 
10,375596.87890625 
20,375587.1953125 
30,375588.16015625 
40,375591.984375 
50,375582.08203125 
60,375573.16015625 
70,375575.75 
80,375582.76171875 
90,375585.421875 
100,375546.37890625 
110,375542.6015625 
120,375554.484375 
130,375563.33203125 
140,375555.671875 
150,375503.3203125 
160,375468.0390625 
170,375467.42578125 
180,375510.65234375 
190,375526.73828125 
200,375500.7265625 
210,375439.671875 
220,375403.4765625 
230,375432.11328125 
240,375489.98046875 
249,375500.8125 
