time,session 
10,11040.945777777779 
20,13164.2135 
30,21404.6585 
40,8733.541333333333 
50,11761.24268 
60,16941.415588235297 
70,24816.39 
80,32267.846 
90,9057.251058823531 
100,13968.78943859649 
110,20803.391071428567 
120,31328.810285714284 
130,0 
140,10137.605333333333 
150,20203.629666666664 
160,25630.506888888907 
170,30722.784349206355 
180,40963.96133333333 
190,0 
200,15749.823055555558 
210,22329.710961240293 
220,29752.093401746733 
230,34151.087670886074 
240,44032.1274 
249,58595.709 
