time,size_sent,size_rcv 
0,17.2953125,203.18671875 
10,69.7875,985.19140625 
20,93.053125,1431.6484375 
30,100.16640625,1541.83359375 
40,165.58203125,2045.9390625 
50,275.8609375,3523.07265625 
60,306.05390625,3913.52265625 
70,310.85390625,3933.15078125 
80,349.653125,4124.2515625 
90,531.21484375,5770.7640625 
100,674.0109375,8014.059375 
110,710.93515625,8604.1265625 
120,716.153125,8700.86875 
130,795.37734375,9223.7390625 
140,1042.5046875,10280.99765625 
150,1309.7734375,13408.61171875 
160,1559.61875,19975.89375 
170,1615.08125,21170.62734375 
180,1633.46796875,21381.1125 
190,1908.0765625,22286.33125 
200,2478.25390625,24249.6703125 
210,2889.60625,28896.5671875 
220,3138.6484375,34234.4375 
230,3191.96484375,35299.5078125 
240,3194.4875,35310.98203125 
249,3196.309375,35316.39609375 
