time,200,400,404,502,422,302 
0,2.9,,,,,1.8 
10,7.2,,,,,5 
20,3,,,,,2 
30,1.5,,,,,0.5 
40,10.4,,,,,6.5 
50,15.4,,,,,9.8 
60,4.3,,,,,2.4 
70,0.8,,,,,0.3 
80,7.2,,,,,3.5 
90,26.4,,,,,18.1 
100,19.3,,,,,12.2 
110,5.8,,,,,2.7 
120,0.9,,,,,0.3 
130,17.5,,,,,7.3 
140,30.5,,,,,19.7 
150,32.9,,,,,29.2 
160,39.4,,,,,22.2 
170,9.2,,,,,3.6 
180,6.7,,,,,1.1 
190,37.5,,,15.9,,15.6 
200,32.9,1.8,,87.3,8.3,19.6 
210,41.6,3.3,0.4,28.4,7.5,26.5 
220,42,3,2,0,1.5,25 
230,8.8,0.4,0.4,0,0.2,3.5 
240,0.5,0,0,0,0,0.1 
249,0.1,0,0.1,0,0,0.2 
