time,freemem@tsung_controller@ip-172-31-19-117 
0,375597.96484375 
10,375597.96484375 
20,375597.96484375 
30,375597.96484375 
40,375597.96484375 
50,375597.96484375 
60,375597.96484375 
70,375597.96484375 
80,375597.96484375 
90,375597.96484375 
100,375597.96484375 
110,375597.96484375 
120,375597.96484375 
130,375597.96484375 
140,375597.96484375 
150,375597.96484375 
160,375597.96484375 
170,375597.96484375 
180,375597.96484375 
190,375597.96484375 
200,375597.96484375 
210,375597.96484375 
220,375597.96484375 
230,375597.96484375 
240,375597.96484375 
249,375597.96484375 
