time,recvpackets@tsung_controller@ip-172-31-19-117 
10,382 
20,1037.0 
30,394.0 
40,216.0 
50,1085.0 
60,1686.0 
70,413.0 
80,42.0 
90,716.0 
100,2913.0 
110,2321.0 
120,592.0 
130,170.0 
140,1582.0 
150,2746.0 
160,4601.0 
170,7159.0 
180,896.0 
190,802.0 
200,3544.0 
210,4974.0 
220,6430.0 
230,6480.0 
240,846.0 
249,28.0 
