time,request,connect 
0,174.059,25.973 
10,285.955,25.973 
20,327.184,25.973 
30,327.184,25.973 
40,327.184,25.973 
50,327.184,25.973 
60,342.361,25.973 
70,342.361,25.973 
80,342.361,25.973 
90,516.217,25.973 
100,516.217,25.973 
110,516.217,25.973 
120,516.217,25.973 
130,736.962,25.973 
140,1010.434,25.973 
150,1233.703,25.973 
160,1407.21,25.973 
170,1407.21,25.973 
180,1581.213,32.983 
190,2127.077,32.983 
200,2127.077,32.983 
210,2127.077,32.983 
220,2127.077,32.983 
230,4045.373,32.983 
240,6390.453,32.983 
250,8625.071,32.983 
260,8625.071,32.983 
270,8625.071,32.983 
280,8625.071,32.983 
284,8625.071,32.983 
