time,connect,request 
0,4.060454545454544,90.23366666666669 
10,1.1680952380952374,84.23054117647061 
20,1.9654347826086955,73.43598076923074 
30,0.773,80.62986885245903 
40,0,80.253 
50,0,0 
60,0,60006.29275 
70,0,60016.005699999994 
80,0,60009.586285714286 
90,0,60007.554696969695 
100,0,60003.90619999999 
101,0,0 
