time,request,connect 
0,4.998,1.386 
10,4.556,1.105 
20,4.037,1.105 
30,4.037,1.105 
40,4.037,1.105 
50,4.037,1.105 
60,4.037,1.105 
70,4.037,1.105 
80,4.037,1.105 
90,3.805,1.105 
100,3.805,1.105 
110,3.805,1.105 
120,3.805,1.105 
130,3.805,1.105 
140,3.805,1.105 
150,3.805,1.07 
160,3.805,1.07 
170,3.805,1.07 
180,3.805,1.07 
190,3.805,1.07 
200,3.805,0.91 
210,3.805,0.91 
220,3.805,0.91 
230,3.805,0.91 
240,3.805,0.91 
250,3.805,0.876 
260,3.805,0.853 
270,0.685,0.853 
280,0.678,0.853 
290,0.678,0.853 
300,0.678,0.853 
310,0.678,0.853 
320,0.678,0.853 
330,0.678,0.853 
340,0.678,0.853 
350,0.678,0.853 
360,0.678,0.853 
370,0.678,0.853 
377,0.678,0.853 
