time,request,connect 
0,198.87,10.3 
10,254.181,10.3 
20,1821.32,10.3 
30,1821.32,10.3 
40,1821.32,10.3 
50,1821.32,10.3 
60,1857.259,10.3 
70,1857.259,10.3 
80,1857.259,10.3 
90,1857.259,10.3 
100,2534.296,10.3 
110,2534.296,10.3 
120,2534.296,10.3 
130,2534.296,10.3 
140,2694.818,11.913 
150,3370.079,11.913 
160,3370.079,11.913 
170,3370.079,11.913 
180,3370.079,11.913 
190,3370.079,11.913 
200,3602.644,24.126 
210,9341.254,24.126 
220,22614.817,24.126 
230,22614.817,24.126 
240,22614.817,24.126 
250,22614.817,24.126 
260,22614.817,24.126 
270,22614.817,24.126 
280,22614.817,24.126 
290,22614.817,24.126 
300,22614.817,24.126 
310,22614.817,24.126 
320,59804.957,24.126 
330,60018.511,24.126 
340,60018.511,24.126 
350,60018.511,24.126 
360,60018.511,24.126 
370,60018.511,24.126 
377,60031.444,24.126 
