time,200,400,504,404,502,422,302 
0,19,,,,,,12 
10,82,,,,,,58 
20,124,,,,,,77 
30,133,,,,,,82 
40,174,,,,,,105 
50,303,,,,,,198 
60,392,,,,,,253 
70,410,,,,,,259 
80,442,,,,,,265 
90,663,,,,,,418 
100,904,,,,,,590 
110,1027,,,,,,653 
120,1057,,,,,,667 
130,1107,,,,,,675 
140,1467,,,,,,910 
150,1940,,,,,,1248 
160,2164,,,,,,1374 
170,2213,,,,,,1396 
180,2213,,,,,,1396 
190,2345,,,,,,1424 
200,2988,,,,,,1944 
210,3724,,,,,,2479 
220,4448,,,,,,2850 
230,4734,,,,,,2983 
240,4794,,,,,,3016 
250,4944,,,,,,3049 
260,5411,,,,,,3585 
270,5902,21,,,770,127,3792 
280,6707,35,,3,798,169,4416 
290,7361,40,,3,801,190,4866 
300,8142,63,,14,801,220,5200 
310,8832,68,,17,801,225,5511 
320,8936,68,,17,801,225,5536 
330,8999,68,5,17,801,225,5573 
340,9147,68,6,17,801,225,5670 
350,9168,68,8,17,801,225,5686 
360,9173,68,13,17,801,225,5689 
370,9175,68,49,17,801,225,5690 
377,9175,68,56,17,801,225,5690 
