time,recvpackets@tsung_controller@ip-172-31-29-147 
10,321 
20,777.0 
30,436.0 
40,15.0 
50,0.0 
60,6.0 
70,587.0 
80,1985.0 
90,697.0 
100,153.0 
110,529.0 
120,2670.0 
130,2406.0 
140,686.0 
150,78.0 
160,988.0 
170,6088.0 
180,6316.0 
190,1899.0 
200,125.0 
210,1607.0 
220,10624.0 
230,13221.0 
240,3954.0 
250,609.0 
260,52.0 
270,3345.0 
280,22858.0 
290,27742.0 
300,9846.0 
310,1260.0 
320,180.0 
330,22983.0 
340,57016.0 
350,43937.0 
360,18049.0 
370,3884.0 
380,493.0 
390,312.0 
400,163.0 
410,13573.0 
420,93398.0 
430,127320.0 
440,47087.0 
450,5903.0 
460,1879.0 
470,1781.0 
480,5369.0 
490,2845.0 
500,7868.0 
510,606.0 
517,91.0 
