time,request,connect 
0,185.372,13.488 
10,288.017,13.488 
20,374.141,13.488 
30,374.141,13.488 
40,374.141,13.488 
50,374.141,13.488 
60,374.141,13.488 
70,374.141,13.488 
80,482.729,13.488 
90,482.729,13.488 
100,482.729,13.488 
110,591.799,13.488 
120,707.876,13.488 
130,707.876,13.488 
140,707.876,13.488 
150,707.876,13.488 
160,899.16,13.488 
170,1296.793,13.488 
180,1296.793,13.488 
190,1296.793,13.488 
200,1296.793,13.488 
210,1734.324,20.789 
220,2047.659,20.789 
230,2168.725,20.789 
240,2536.794,20.789 
250,2536.794,20.789 
260,2536.794,20.789 
270,3485.775,22.915 
280,5706.263,22.915 
290,5706.263,22.915 
300,5706.263,22.915 
310,5706.263,22.915 
320,5706.263,30.199 
330,9387.603,30.199 
340,14411.528,30.199 
350,24203.021,30.199 
360,27646.436,30.199 
370,27646.436,30.199 
380,27646.436,30.199 
390,27646.436,30.199 
400,27646.436,30.199 
410,27646.436,30.199 
420,27646.436,30.199 
430,27646.436,30.199 
440,35350.711,30.199 
450,43998.514,30.199 
460,52709.589,30.199 
470,60053.93,30.199 
480,60059.864,30.199 
490,60059.864,30.199 
500,60059.864,30.199 
510,60059.864,30.199 
517,60059.864,30.199 
