time,users_count,finish_users_count 
0,15,0 
10,25,9 
20,25,20 
30,25,24 
40,25,24 
50,25,25 
60,61,25 
70,85,45 
80,85,66 
90,85,83 
100,113,85 
110,189,96 
120,198,145 
130,198,190 
140,198,196 
150,263,198 
160,426,218 
170,438,340 
180,438,417 
190,438,435 
200,544,438 
210,864,470 
220,911,696 
230,911,865 
240,911,905 
250,911,910 
260,1139,911 
270,1762,1011 
280,1859,1422 
290,1859,1759 
300,1859,1847 
310,1859,1859 
320,2910,1882 
330,3684,2380 
340,3684,3173 
350,3684,3537 
360,3684,3658 
370,3684,3681 
380,3684,3683 
390,3684,3683 
400,4606,3684 
410,7129,4011 
420,7493,5485 
430,7493,6797 
440,7493,7098 
450,7493,7120 
460,7493,7133 
470,7493,7148 
480,7493,7248 
490,7493,7412 
500,7493,7477 
510,7493,7492 
517,7493,7493 
