time,session 
10,10838.340333333334 
20,13701.03327272727 
30,19924.519500000002 
40,0 
50,42804.511 
60,0 
70,10004.14285 
80,16175.12590476191 
90,22150.765411764703 
100,35561.481999999996 
110,9756.535545454546 
120,13036.902 
130,18285.871799999997 
140,25052.284333333333 
150,36406.0995 
160,7216.88195 
170,12805.57054918032 
180,18977.757311688314 
190,28031.555722222223 
200,35978.31966666667 
210,8562.833218750004 
220,12705.53519469026 
230,18779.02952662722 
240,26936.84447500001 
250,34742.2914 
260,45637.974 
270,8609.413150000006 
280,12559.61813868613 
290,18177.575890207725 
300,27077.45054545455 
310,36632.483916666664 
320,6339.556826086957 
330,10593.241620481933 
340,15052.434865069368 
350,22831.702271978043 
360,33221.57002479341 
370,42629.86930434783 
380,53624.154500000004 
390,0 
400,71073.805 
410,8468.160431192653 
420,13185.032850746287 
430,18106.612221798783 
440,26231.577936877075 
450,36912.25036363636 
460,55110.59423076922 
470,67898.27266666667 
480,74672.79679999998 
490,80841.89800609756 
500,88325.43229230768 
510,95624.51206666669 
517,103725.084 
