time,request,connect 
0,6.733,0.937 
10,6.591,0.869 
20,6.591,0.869 
30,6.591,0.869 
40,6.591,0.869 
50,6.591,0.869 
60,6.516,0.869 
70,4.114,0.869 
80,4.114,0.869 
90,4.114,0.869 
100,4.114,0.869 
110,4.114,0.858 
120,4.114,0.825 
130,4.114,0.825 
140,4.114,0.825 
150,4.114,0.783 
160,4.054,0.556 
170,4.054,0.556 
180,4.054,0.556 
190,4.054,0.556 
200,4.054,0.556 
210,4.054,0.542 
220,4.054,0.542 
230,4.054,0.542 
240,4.054,0.542 
250,4.054,0.542 
260,4.001,0.531 
270,3.926,0.48 
280,3.861,0.48 
290,3.861,0.48 
300,3.861,0.48 
310,3.861,0.48 
320,3.861,0.478 
330,3.843,0.478 
340,3.843,0.478 
350,3.843,0.478 
360,3.843,0.478 
370,3.843,0.478 
380,3.843,0.478 
390,3.843,0.478 
400,3.843,0.446 
410,3.718,0.407 
420,3.718,0.355 
430,3.718,0.355 
440,3.718,0.355 
450,3.718,0.355 
460,3.718,0.355 
470,3.286,0.355 
480,2.265,0.355 
490,2.094,0.355 
500,2.094,0.355 
510,2.094,0.355 
517,2.094,0.355 
