time,request,connect 
0,4.4,1.2 
10,10.8,1.3 
20,6.6,0 
30,0.7,0 
40,0,0 
50,0.1,0 
60,10.2,3.5 
70,26.5,2.5 
80,11.5,0 
90,3.9,0 
100,5.3,2.7 
110,38.6,7.3 
120,40.7,1.3 
130,13.1,0 
140,1.6,0 
150,12,6.1 
160,89,16.5 
170,80.7,1.4 
180,24.7,0 
190,3.2,0 
200,19.1,10.2 
210,165.5,32.4 
220,168.8,4.7 
230,53.1,0 
240,8.2,0 
250,0.8,0 
260,36.7,20.4 
270,313.3,61.9 
280,354.3,12.5 
290,106.3,0 
300,22.2,0 
310,3.6,0 
320,309.8,101.2 
330,752.9,81.3 
340,398.3,0 
350,103.4,0 
360,38.9,0 
370,6.3,0 
380,0.6,0 
390,0.1,0 
400,161,88.2 
410,1247.3,261.6 
420,1303.4,100.4 
430,399.6,0.6 
440,49.7,0 
450,6.4,0 
460,4.9,0 
470,15.6,0 
480,64.3,0 
490,75,0 
500,19,0 
510,4.6,0 
517,0.5,0 
