time,sentpackets@tsung_controller@ip-172-31-29-147 
10,211 
20,353.0 
30,192.0 
40,13.0 
50,0.0 
60,5.0 
70,450.0 
80,897.0 
90,356.0 
100,109.0 
110,535.0 
120,1683.0 
130,1184.0 
140,408.0 
150,45.0 
160,805.0 
170,3233.0 
180,2693.0 
190,801.0 
200,88.0 
210,1.3e3 
220,6377.0 
230,5648.0 
240,1746.0 
250,451.0 
260,33.0 
270,2780.0 
280,13275.0 
290,11903.0 
300,3764.0 
310,815.0 
320,91.0 
330,15521.0 
340,28597.0 
350,16967.0 
360,5619.0 
370,1878.0 
380,1427.0 
390,1829.0 
400,848.0 
410,10960.0 
420,54920.0 
430,55266.0 
440,18205.0 
450,3345.0 
460,755.0 
470,516.0 
480,1543.0 
490,2382.0 
500,2734.0 
510,517.0 
517,87.0 
