time,200,400,404,502,422,302 
0,31,,,,,14 
10,94,,,,,65 
20,136,,,,,89 
30,154,,,,,95 
40,272,,,,,178 
50,408,,,,,264 
60,453,,,,,289 
70,462,,,,,294 
80,464,,,,,294 
90,571,,,,,350 
100,864,,,,,578 
110,1068,,,,,692 
120,1110,,,,,708 
130,1171,,,,,720 
140,1606,,,,,1009 
150,2103,,,,,1353 
160,2284,,,,,1447 
170,2308,,,,,1461 
180,2419,,,,,1482 
190,3268,,,,,2037 
200,4342,,,,,2799 
210,4710,,,,,2997 
220,4792,,,,,3030 
230,4797,,,,,3030 
240,5585,,,,,3415 
250,7731,,,,,4937 
260,9324,,,,,5960 
270,9736,,,,,6154 
280,9795,,,,,6176 
290,9804,,,,,6181 
300,11187,,,,,6836 
310,13542,21,,1264,149,8308 
320,15952,75,14,2284,486,9838 
330,18058,135,52,2284,555,10914 
340,18329,139,58,2284,558,11012 
350,18348,139,61,2284,559,11024 
360,18350,139,62,2284,559,11026 
368,18350,139,62,2284,559,11026 
