time,request,connect 
0,128.643,13.378 
10,137.855,13.378 
20,137.855,13.378 
30,137.855,13.378 
40,137.855,13.378 
50,239.05,13.378 
60,239.05,13.378 
70,239.05,13.378 
80,239.05,13.378 
90,248.974,23.65 
100,249.964,23.65 
110,249.964,23.65 
120,249.964,23.65 
130,249.964,23.65 
140,249.964,23.65 
150,253.857,23.65 
160,253.857,23.65 
170,253.857,23.65 
180,253.857,23.65 
190,262.267,30.408 
200,264.809,30.408 
210,264.809,30.408 
220,264.809,30.408 
230,264.809,30.408 
240,272.22,30.408 
250,2912.933,30.408 
260,2912.933,30.408 
270,2912.933,30.408 
280,2912.933,30.408 
290,2912.933,30.408 
300,2912.933,30.408 
310,9461.169,30.408 
320,9461.169,30.408 
330,9461.169,30.408 
340,9461.169,30.408 
350,9461.169,30.408 
360,9461.169,30.408 
368,9461.169,30.408 
