time,load@tsung_controller@ip-172-31-21-126 
0,0.01171875 
10,0.01171875 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.0 
150,0.078125 
160,0.0703125 
170,0.05859375 
180,0.05078125 
190,0.0390625 
200,0.03125 
210,0.03125 
220,0.01953125 
230,0.01953125 
240,0.01953125 
250,0.01171875 
260,0.08984375 
270,0.078125 
280,0.05859375 
290,0.05078125 
300,0.0390625 
310,0.26953125 
320,0.37890625 
330,0.7109375 
340,0.6015625 
350,0.51171875 
360,0.4296875 
368,0.359375 
