time,200,500,422,302,404 
0,25,,,4, 
10,132,,,39, 
20,256,,,78, 
30,423,15,4,120,1 
40,580,26,4,162,1 
50,690,48,8,201,4 
60,758,97,13,248,5 
70,841,114,21,293,8 
80,904,173,49,337,14 
90,940,245,85,393,49 
100,1107,259,94,449,100 
110,1130,259,95,461,105 
111,1130,259,95,461,105 
