time,users,connected 
0,12,12 
10,37,23 
20,75,40 
30,147,64 
40,188,47 
50,188,-1 
60,188,-7 
70,188,-11 
80,188,-15 
90,188,-37 
100,188,-98 
110,188,-17 
111,188,0 
